Sal5, Ohasta, Site071, 1.0
Sal7, Egemmh, Site028, 1.0
Pdolic, Ovaria, Site069, 1.0
Sal18, Ogalla, Site018, 1.0
Sal4, Egemmf, Site079, 1.0
Eacicu, Ovesic, Site244, 1.0
Eacicu, Ovaria, Site077, 1.0
Broman, Osamol, Site046, 1.0
Svesic, Okriec, Site111, 1.0
Cvitta, Ohasta, Site246, 1.0
Sal5, Ohasta, Site051, 1.0
Pdolic, Oadaph, Site094, 1.0
Eacicu, Ovaria, Site231, 1.0
Ccruxx, Opedun, Site116, 1.0
Sal10, Hpolit, Site315, 1.0
Sal2, Hspira, Site363, 1.0
Pdolic, Ocolla, Site009, 1.0
Etoxon, Ogalla, Site018, 1.0
Sal5, Ohasta, Site107, 1.0
Chalci, Odolic, Site256, 1.0
Sal29, Onorve, Site050, 1.0
Svesic, Ofoeti, Site100, 1.0
Celong, Hspecc, Site336, 1.0
Ccruxx, Opedun, Site130, 1.0
Ireuni, Hpolit, Site300, 1.0
Bkopel, Oretic, Site192, 1.0
Ccruxx, Ovimin, Site224, 1.0
Chalci, Oproxi, Site187, 1.0
Chalci, Ovaria, Site001, 1.0
Etorym, Obella, Site140, 1.0
Sal15, Omyrsi, Site075, 1.0
Svesic, Opustu, Site045, 1.0
Bracin, Ovesic, Site185, 1.0
Llugen, Oproxi, Site249, 1.0
Svesic, Ovimin, Site006, 1.0
Bracin, Oaacut, Site250, 1.0
Chalci, Oadaph, Site240, 1.0
Sal18, Evenus, Site048, 1.0
Etorym, Ocolla, Site142, 1.0
Adelog, Hspira, Site221, 1.0
Eacicu, Ofoeti, Site020, 1.0
Svesic, Ovimin, Site125, 1.0
Sal28, Oherba, Site085, 1.0
Celong, Hpruss, Site293, 1.0
Sal5, Ohasta, Site137, 1.0
Celong, Hnudip, Site074, 1.0
Celong, Hleuca, Site272, 1.0
Bkopel, Oglauc, Site046, 1.0
Celong, Hleuca, Site259, 1.0
Sal10, Hpolit, Site134, 1.0
Enobbe, Evenus, Site089, 1.0
Bracin, Oadaph, Site318, 1.0
Hruber, Ovaria, Site144, 1.0
Sal11, Oproxi, Site013, 1.0
Ilappo, Ogalla, Site018, 1.0
Chalci, Onigri, Site002, 1.0
Ccruxx, Okriec, Site023, 1.0
Etorym, Okriec, Site104, 1.0
Binter, Onigri, Site002, 1.0
Etorym, Obella, Site174, 1.0
Sal1, Okriec, Site112, 1.0
Adelog, Hspira, Site080, 1.0
Strico, Hoblit, Site200, 1.0
Enobbe, Eatraa, Site098, 1.0
Celong, Halien, Site098, 1.0
Pdolic, Ovaria, Site035, 1.0
Ichnin, Eatraa, Site062, 1.0
Chalci, Obridg, Site153, 1.0
Celong, Hnudip, Site143, 1.0
Acubic, Olappo, Site237, 1.0
Ilappo, Olappo, Site046, 1.0
Celong, Hplicl, Site043, 1.0
Celong, Hplicg, Site026, 1.0
Eacicu, Ovimin, Site108, 1.0
Ccruxx, Obridg, Site119, 1.0
Pdolic, Obridg, Site247, 1.0
Sal48, Oaacut, Site319, 1.0
Bracin, Ovimin, Site002, 1.0
Pcynip, Okriec, Site021, 1.0
Chalci, Olappl, Site085, 1.0
Svesic, Osamol, Site155, 1.0
Pnemat, Oproxi, Site223, 1.0
Sal3, Hischn, Site255, 1.0
Celong, Odolic, Site145, 1.0
Celong, Hpolit, Site115, 1.0
Sal6, Oadaph, Site012, 1.0
Celong, Olappo, Site042, 1.0
Sal9, Hleuca, Site320, 1.0
Aminim, Ogalla, Site041, 1.0
Sal25, Halien, Site282, 1.0
Sal3, Hischn, Site210, 1.0
Sal9, Hpruss, Site291, 1.0
Pponta, Oglabr, Site077, 1.0
Broman, Oglabr, Site046, 1.0
Sal17, Hplicg, Site215, 1.0
Sal11, Oproxi, Site254, 1.0
Hruber, Oobscu, Site035, 1.0
Sal10, Epurpu, Site024, 1.0
Llappo, Elappc, Site090, 1.0
Sal3, Ovaria, Site280, 1.0
Pdolic, Oadaph, Site093, 1.0
Sal31, Esubge, Site130, 1.0
Bdisco, Oproxi, Site187, 1.0
Sal40, Oobscu, Site199, 1.0
Celong, Hangli, Site260, 1.0
Chalci, Ospset, Site202, 1.0
Svesic, Ovesic, Site109, 1.0
Chalci, Eaurit, Site182, 1.0
Sal1, Eelaea, Site133, 1.0
Sal17, Eboreo, Site078, 1.0
Sal5, Ohasta, Site002, 1.0
Sal16, Ephyli, Site074, 1.0
Chalci, Oretic, Site075, 1.0
Eclytu, Hplicg, Site077, 1.0
Etorym, Omyrti, Site083, 1.0
Pcynip, Ovaria, Site004, 1.0
Chalci, Okriec, Site021, 1.0
Sal25, Evenus, Site141, 1.0
Sal12, Eatraa, Site177, 1.0
Broman, Oretic, Site195, 1.0
Apusil, Hleuca, Site307, 1.0
Peuura, Egemmf, Site081, 1.0
Svesic, Obridg, Site173, 1.0
Chalci, Ehasta, Site151, 1.0
Sal12, Etesta, Site175, 1.0
Chalci, Ovimin, Site002, 1.0
Sal25, Heryth, Site139, 1.0
Ichnin, Egemmf, Site100, 1.0
Pdolic, Obridg, Site065, 1.0
Etorym, Ovaria, Site172, 1.0
Sal18, Hanoma, Site307, 1.0
Spygid, Ovaria, Site064, 1.0
Ichnin, Hoblit, Site177, 1.0
Lalpio, Ovimin, Site002, 1.0
Anigro, Oviril, Site109, 1.0
Sal9, Hpruss, Site312, 1.0
Chalci, Elanat, Site077, 1.0
Chalci, Obridg, Site193, 1.0
Svesic, Oproxi, Site187, 1.0
Etorym, Ovimin, Site034, 1.0
Ichnin, Oobscu, Site192, 1.0
Eacicu, Ovaria, Site055, 1.0
Sal9, Hleuca, Site326, 1.0
Broman, Onival, Site024, 1.0
Chalci, Onival, Site143, 1.0
Sal9, Hleuca, Site318, 1.0
Chalci, Obella, Site174, 1.0
Sal3, Ovaria, Site255, 1.0
Svesic, Oobscu, Site020, 1.0
Sal21, Hcarin, Site154, 1.0
Sal25, Eaurit, Site139, 1.0
Svesic, Ovimin, Site070, 1.0
Sal5, Ehasta, Site026, 1.0
Pdolic, Ohelve, Site005, 1.0
Svesic, Olappo, Site043, 1.0
Chalci, Ovimin, Site113, 1.0
Chalci, Omyrsi, Site239, 1.0
Ilappo, Onival, Site107, 1.0
Sal25, Obella, Site060, 1.0
Sal12, Oproxi, Site333, 1.0
Chalci, Elanat, Site046, 1.0
Ichnin, Hplicg, Site356, 1.0
Sal5, Ehasta, Site020, 1.0
Eacicu, Omyrsi, Site075, 1.0
Broman, Ofoeti, Site002, 1.0
Peuura, Egemmf, Site079, 1.0
Broman, Olappo, Site085, 1.0
Sal18, Evenus, Site141, 1.0
Sal14, Elappo, Site091, 1.0
Sal16, Hnudip, Site207, 1.0
Bracin, Oproxi, Site333, 1.0
Svesic, Ohasta, Site027, 1.0
Adelog, Hpolit, Site117, 1.0
Chalci, Ovesic, Site188, 1.0
Sal3, Ovaria, Site027, 1.0
Ccruxx, Opustu, Site045, 1.0
Peuura, Egemmh, Site005, 1.0
Slappo, Oherba, Site055, 1.0
Svesic, Onigri, Site020, 1.0
Chalci, Omyrsi, Site147, 1.0
Eacicu, Ocolla, Site150, 1.0
Eacicu, Olappo, Site042, 1.0
Sal10, Oviril, Site109, 1.0
Apusil, Hplicg, Site218, 1.0
Etorym, Ovaria, Site277, 1.0
Pponta, Onival, Site043, 1.0
Celong, Oglauc, Site016, 1.0
Pdolic, Omyrsi, Site075, 1.0
Chalci, Hischn, Site020, 1.0
Svesic, Osamol, Site078, 1.0
Sal2, Hspira, Site005, 1.0
Spygid, Ovaria, Site024, 1.0
Aacumi, Eatraa, Site062, 1.0
Eacicu, Onival, Site005, 1.0
Bconju, Ovesic, Site185, 1.0
Binter, Oadaph, Site245, 1.0
Sal9, Hpruss, Site294, 1.0
Celong, Olappl, Site043, 1.0
Anigro, Onorve, Site050, 1.0
Sal9, Hpruss, Site331, 1.0
Hruber, Ovaria, Site045, 1.0
Celong, Hleuca, Site268, 1.0
Chalci, Opustu, Site349, 1.0
Chalci, Emyrsi, Site280, 1.0
Sal18, Obridg, Site041, 1.0
Pdolic, Ovimin, Site007, 1.0
Pdolic, Ohasta, Site028, 1.0
Esalic, Eatraa, Site060, 1.0
Sal4, Egemmf, Site081, 1.0
Chalci, Ovimin, Site041, 1.0
Bracin, Opedun, Site007, 1.0
Adelog, Hanoma, Site318, 1.0
Svesic, Etesta, Site176, 1.0
Sal16, Hnudip, Site159, 1.0
Slappo, Olappo, Site090, 1.0
Chalci, Elappo, Site091, 1.0
Hruber, Oobscu, Site193, 1.0
Strico, Hpolit, Site126, 1.0
Eacicu, Ovimin, Site117, 1.0
Pnemat, Oproxi, Site125, 1.0
Aminim, Opedun, Site060, 1.0
Chalci, Egemmf, Site020, 1.0
Svesic, Obella, Site282, 1.0
Sal2, Hspira, Site255, 1.0
Sal12, Oproxi, Site040, 1.0
Apusil, Hpolit, Site117, 1.0
Eacicu, Ohasta, Site347, 1.0
Sal18, Hanoma, Site329, 1.0
Adelog, Hangli, Site135, 1.0
Pdolic, Ogalla, Site018, 1.0
Bdisco, Oproxi, Site062, 1.0
Lpunct, Hplicl, Site356, 1.0
Acubic, Onival, Site090, 1.0
Sal4, Oobscu, Site110, 1.0
Etaige, Htuber, Site071, 1.0
Sal27, Elanat, Site082, 1.0
Chalci, Oarcti, Site169, 1.0
Chalci, Oproxi, Site190, 1.0
Anigro, Olappo, Site047, 1.0
Esalic, Eatraa, Site130, 1.0
Binter, Obella, Site060, 1.0
Sal3, Onigri, Site235, 1.0
Chalci, Oadaph, Site096, 1.0
Sal18, Evenus, Site089, 1.0
Hruber, Ovimin, Site188, 1.0
Ccruxx, Ovimin, Site062, 1.0
Chalci, Eboreo, Site090, 1.0
Sal13, Ocolla, Site095, 1.0
Sal9, Hleuca, Site247, 1.0
Celong, Hplicl, Site349, 1.0
Eacicu, Oadaph, Site022, 1.0
Chalci, Evenus, Site188, 1.0
Sal17, Hplicg, Site276, 1.0
Sal11, Oproxi, Site190, 1.0
Aacumi, Epurpu, Site111, 1.0
Chalci, Emucro, Site164, 1.0
Sal9, Obridg, Site018, 1.0
Chalci, Oobscu, Site028, 1.0
Chalci, Elappo, Site214, 1.0
Celong, Hacuti, Site043, 1.0
Lforti, Elappo, Site078, 1.0
Tspone, Oobscu, Site002, 1.0
Pponta, Osamol, Site052, 1.0
Sal16, Oarcti, Site053, 1.0
Sal18, Ogalla, Site257, 1.0
Adelog, Hleuco, Site274, 1.0
Adelog, Hspira, Site127, 1.0
Tsptwo, Okriec, Site243, 1.0
Peuura, Elanat, Site071, 1.0
Sal18, Hleuco, Site306, 1.0
Pponta, Olappo, Site016, 1.0
Ichnin, Obridg, Site193, 1.0
Broman, Oherba, Site058, 1.0
Pponta, Ohelve, Site034, 1.0
Esalic, Eatraa, Site062, 1.0
Tspfiv, Obridg, Site060, 1.0
Eacicu, Ohasta, Site071, 1.0
Sal31, Hangli, Site190, 1.0
Pdolic, Obridg, Site198, 1.0
Ccruxx, Opedun, Site018, 1.0
Sgranu, Onorve, Site050, 1.0
Sal18, Hleuco, Site269, 1.0
Chalci, Ovaria, Site024, 1.0
Sal25, Obella, Site140, 1.0
Svesic, Onival, Site055, 1.0
Eacicu, Oherba, Site058, 1.0
Svesic, Omacul, Site005, 1.0
Sal10, Ovimin, Site123, 1.0
Sal18, Enigri, Site162, 1.0
Apusil, Hleuco, Site334, 1.0
Sal6, Oadaph, Site093, 1.0
Sal2, Eappen, Site104, 1.0
Chalci, Osamol, Site077, 1.0
Aminim, Ovimin, Site189, 1.0
Chalci, Ehasta, Site074, 1.0
Chalci, Okriec, Site112, 1.0
Sal26, Otrian, Site116, 1.0
Sal16, Opustu, Site274, 1.0
Sal7, Hspirh, Site028, 1.0
Cincer, Emyrsi, Site101, 1.0
Svesic, Eweiff, Site009, 1.0
Sal12, Oproxi, Site102, 1.0
Dstram, Opedun, Site224, 1.0
Chalci, Omacul, Site005, 1.0
Chalci, Obella, Site282, 1.0
Chalci, Evenus, Site088, 1.0
Pponta, Oretus, Site110, 1.0
Chalci, Ovimin, Site125, 1.0
Sal4, Egemmf, Site192, 1.0
Sal3, Ovaria, Site055, 1.0
Sal9, Hleuca, Site009, 1.0
Sal3, Emyrsi, Site027, 1.0
Eacicu, Oarcti, Site055, 1.0
Celong, Odolic, Site072, 1.0
Eacicu, Onorve, Site143, 1.0
Sal31, Hangli, Site313, 1.0
Sal2, Obridg, Site173, 1.0
Ccruxx, Ovimin, Site185, 1.0
Etorym, Onorve, Site143, 1.0
Bbrevi, Oproxi, Site190, 1.0
Eacicu, Okriec, Site104, 1.0
Sal14, Elappo, Site143, 1.0
Sal10, Ovimin, Site038, 1.0
Svesic, Oobscu, Site002, 1.0
Chalci, Hpruss, Site191, 1.0
Ccruxx, Oviril, Site289, 1.0
Celong, Hacuti, Site286, 1.0
Pcynip, Oherba, Site052, 1.0
Chalci, Oproxi, Site191, 1.0
Adelog, Hpruss, Site331, 1.0
Etorym, Ofoeti, Site020, 1.0
Sal4, Ofoeti, Site194, 1.0
Sal2, Obridg, Site198, 1.0
Sal16, Ephyli, Site285, 1.0
Sal24, Oretus, Site110, 1.0
Pdolic, Olappo, Site016, 1.0
Svesic, Ocolla, Site094, 1.0
Sal14, Olappl, Site086, 1.0
Sal18, Obridg, Site088, 1.0
Sal12, Hoblit, Site200, 1.0
Sal9, Hpruss, Site130, 1.0
Sal8, Hplicg, Site026, 1.0
Sal28, Oherba, Site052, 1.0
Peuura, Edaphn, Site109, 1.0
Pponta, Omyrsi, Site016, 1.0
Chalci, Ohasta, Site005, 1.0
Sal3, Hischn, Site121, 1.0
Ichnin, Hplicg, Site218, 1.0
Celong, Hleuca, Site006, 1.0
Broman, Elappc, Site016, 1.0
Ichnin, Elappo, Site042, 1.0
Celong, Hplicg, Site210, 1.0
Sal27, Elanat, Site286, 1.0
Sal44, Heryth, Site169, 1.0
Enobbe, Emucro, Site180, 1.0
Chalci, Onigri, Site280, 1.0
Agalli, Hplicg, Site107, 1.0
Chalci, Oelaea, Site021, 1.0
Sal18, Evenus, Site149, 1.0
Sal7, Egemmh, Site034, 1.0
Sal16, Hnudip, Site053, 1.0
Chalci, Oarcti, Site049, 1.0
Hruber, Onorve, Site143, 1.0
Etorym, Oadaph, Site109, 1.0
Pdolic, Oproxi, Site007, 1.0
Bracin, Ovesic, Site190, 1.0
Sal9, Opedun, Site116, 1.0
Eacicu, Ovaria, Site067, 1.0
Ccruxx, Ovesic, Site185, 1.0
Sal9, Hpruss, Site247, 1.0
Acubic, Olappo, Site016, 1.0
Claevi, Oobscu, Site020, 1.0
Celong, Hleuca, Site333, 1.0
Sal14, Olappo, Site351, 1.0
Celong, Hpurpu, Site254, 1.0
Torymu, Eweiff, Site131, 1.0
Eacicu, Obella, Site140, 1.0
Pdolic, Oherba, Site085, 1.0
Svesic, Egemmf, Site020, 1.0
Ccruxx, Ocolla, Site094, 1.0
Celong, Hanoma, Site259, 1.0
Sal9, Hleuca, Site289, 1.0
Celong, Olappl, Site207, 1.0
Chalci, Ospeit, Site239, 1.0
Cflavi, Hleuco, Site362, 1.0
Slappo, Onigri, Site020, 1.0
Peuura, Egemmh, Site107, 1.0
Sal9, Hleuca, Site125, 1.0
Celong, Hscapr, Site143, 1.0
Etorym, Ovimin, Site001, 1.0
Pdolic, Okriec, Site023, 1.0
Ccruxx, Oviril, Site060, 1.0
Sal9, Hleuca, Site118, 1.0
Sal30, Esmyrt, Site159, 1.0
Chalci, Ovaria, Site231, 1.0
Celong, Heryth, Site325, 1.0
Sal9, Hpruss, Site295, 1.0
Etorym, Ofoeti, Site002, 1.0
Etorym, Ovaria, Site020, 1.0
Etorym, Oadaph, Site096, 1.0
Sal32, Hsglab, Site128, 1.0
Eacicu, Omyrsi, Site285, 1.0
Chalci, Hplicg, Site090, 1.0
Eacicu, Okriec, Site023, 1.0
Sal18, Hanoma, Site259, 1.0
Eacicu, Opedun, Site116, 1.0
Chalci, Olappl, Site091, 1.0
Adelog, Hpruss, Site134, 1.0
Ccruxx, Oviril, Site062, 1.0
Chalci, Elappo, Site085, 1.0
Sal25, Eaurit, Site166, 1.0
Bdisco, Ovesic, Site185, 1.0
Eacicu, Ovesic, Site002, 1.0
Bracin, Olappo, Site047, 1.0
Ccruxx, Obella, Site060, 1.0
Sal10, Ovimin, Site189, 1.0
Pdolic, Olappl, Site052, 1.0
Ccruxx, Ovimin, Site060, 1.0
Sal29, Onorve, Site056, 1.0
Sal5, Ehasta, Site071, 1.0
Etorym, Ovimin, Site125, 1.0
Pdolic, Osamol, Site053, 1.0
Ichnin, Oproxi, Site187, 1.0
Hruber, Ovimin, Site034, 1.0
Sal17, Onival, Site078, 1.0
Pponta, Oglabr, Site055, 1.0
Pdolic, Osamol, Site143, 1.0
Pterom, Omacul, Site034, 1.0
Sal10, Epurpu, Site173, 1.0
Celong, Hspira, Site343, 1.0
Chalci, Ogalla, Site089, 1.0
Celong, Hpolit, Site103, 1.0
Sal14, Olappl, Site015, 1.0
Sal42, Hacuti, Site090, 1.0
Sal5, Ohasta, Site005, 1.0
Anigro, Ohelve, Site034, 1.0
Pdolic, Emyrti, Site144, 1.0
Claevi, Obridg, Site088, 1.0
Pdolic, Ofoeti, Site192, 1.0
Chalci, Opedun, Site060, 1.0
Sal5, Ohasta, Site027, 1.0
Pcynip, Ogalla, Site057, 1.0
Chalci, Otrian, Site116, 1.0
Celong, Hanoma, Site329, 1.0
Chalci, Oarcti, Site077, 1.0
Sal28, Oherba, Site055, 1.0
Sal9, Hleuca, Site130, 1.0
Svesic, Oadaph, Site137, 1.0
Sal9, Hpruss, Site290, 1.0
Peuura, Emucro, Site180, 1.0
Pcynip, Ocolla, Site008, 1.0
Etorym, Oadaph, Site022, 1.0
Ccruxx, Oadaph, Site130, 1.0
Eacicu, Oadaph, Site104, 1.0
Svesic, Odolic, Site015, 1.0
Bracin, Onival, Site026, 1.0
Sal35, Ocolla, Site142, 1.0
Strico, Hoblit, Site265, 1.0
Eacicu, Ovimin, Site296, 1.0
Chalci, Elappc, Site352, 1.0
Sal18, Obridg, Site173, 1.0
Etorym, Oretus, Site227, 1.0
Celong, Hpurpu, Site300, 1.0
Sal10, Hpurpu, Site290, 1.0
Apusil, Hplicg, Site090, 1.0
Sal18, Obridg, Site236, 1.0
Svesic, Onigri, Site228, 1.0
Chalci, Oproxi, Site102, 1.0
Sal32, Hsglab, Site122, 1.0
Sal48, Oaacut, Site250, 1.0
Etorym, Okriec, Site021, 1.0
Sal14, Elappc, Site168, 1.0
Chalci, Elappo, Site043, 1.0
Chalci, Edaphn, Site106, 1.0
Ccruxx, Okriec, Site188, 1.0
Sal12, Oproxi, Site010, 1.0
Acubic, Olappo, Site015, 1.0
Sal18, Hleuco, Site188, 1.0
Sal3, Ovaria, Site067, 1.0
Cincer, Obridg, Site120, 1.0
Aacumi, Epurpu, Site108, 1.0
Ichnin, Hpolit, Site323, 1.0
Ccruxx, Ovimin, Site001, 1.0
Svesic, Oproxi, Site223, 1.0
Celong, Hangli, Site126, 1.0
Bracin, Oarcti, Site015, 1.0
Etorym, Onival, Site024, 1.0
Celong, Hleuca, Site310, 1.0
Hruber, Omonti, Site002, 1.0
Sal14, Olappl, Site085, 1.0
Hruber, Omacul, Site034, 1.0
Chalci, Omacul, Site068, 1.0
Sal18, Hanoma, Site341, 1.0
Ilappo, Oglabr, Site077, 1.0
Sal2, Hspira, Site345, 1.0
Pdolic, Eciner, Site205, 1.0
Aacumi, Eaurit, Site182, 1.0
Enobbe, Eatraa, Site184, 1.0
Chalci, Okriec, Site170, 1.0
Pponta, Ofoeti, Site192, 1.0
Celong, Hpolit, Site255, 1.0
Binter, Ovimin, Site060, 1.0
Chalci, Ephyli, Site074, 1.0
Smorle, Hangli, Site313, 1.0
Etorym, Olappo, Site046, 1.0
Chalci, Eaurit, Site166, 1.0
Chalci, Ohasta, Site055, 1.0
Claevi, Ofoeti, Site002, 1.0
Sal7, Egemmh, Site027, 1.0
Ichnin, Onigri, Site236, 1.0
Svesic, Ovimin, Site007, 1.0
Lalpic, Epurpu, Site108, 1.0
Svesic, Oadaph, Site245, 1.0
Psoemi, Ohelve, Site034, 1.0
Chalci, Ofoeti, Site171, 1.0
Ilappo, Osamol, Site078, 1.0
Hruber, Oelaea, Site001, 1.0
Enobbe, Emyrsi, Site017, 1.0
Broman, Oherba, Site076, 1.0
Sal30, Emyrti, Site143, 1.0
Pponta, Oherba, Site052, 1.0
Hruber, Onigri, Site020, 1.0
Enobbe, Eatraa, Site130, 1.0
Aacumi, Hischn, Site020, 1.0
Eacicu, Ovaria, Site081, 1.0
Eacicu, Oadaph, Site093, 1.0
Pdolic, Ohasta, Site051, 1.0
Svesic, Oobscu, Site100, 1.0
Sal4, Oobscu, Site120, 1.0
Etorym, Ohasta, Site005, 1.0
Pdolic, Oproxi, Site013, 1.0
Chalci, Ovimin, Site244, 1.0
Sal9, Hleuca, Site314, 1.0
Sal28, Oherba, Site076, 1.0
Sal18, Hanoma, Site360, 1.0
Apusil, Halien, Site116, 1.0
Esalic, Eaurit, Site182, 1.0
Strico, Hischn, Site209, 1.0
Peuura, Egemmf, Site027, 1.0
Broman, Onival, Site026, 1.0
Ibrevi, Hpolit, Site041, 1.0
Svesic, Oproxi, Site186, 1.0
Etorym, Onival, Site071, 1.0
Sal20, Egemmf, Site100, 1.0
Sal13, Ocolla, Site008, 1.0
Ichnin, Oadaph, Site036, 1.0
Eacicu, Onival, Site078, 1.0
Ichnin, Oglauc, Site047, 1.0
Chalci, Ovesic, Site111, 1.0
Chalci, Elappo, Site016, 1.0
Hruber, Oadaph, Site034, 1.0
Broman, Oglauc, Site046, 1.0
Chalci, Oviril, Site358, 1.0
Eacicu, Onival, Site048, 1.0
Peuura, Eappen, Site171, 1.0
Ccruxx, Ovimin, Site191, 1.0
Broman, Odolic, Site077, 1.0
Celong, Hanoma, Site325, 1.0
Pdolic, Ovimin, Site111, 1.0
Hruber, Ovaria, Site192, 1.0
Svesic, Obridg, Site020, 1.0
Chalci, Omacul, Site035, 1.0
Chalci, Oadaph, Site108, 1.0
Sal25, Obridg, Site154, 1.0
Sal18, Hleuco, Site353, 1.0
Chalci, Egemmh, Site107, 1.0
Chalci, Opedun, Site116, 1.0
Sal31, Hangli, Site311, 1.0
Sal14, Elappc, Site090, 1.0
Chalci, Oadaph, Site130, 1.0
Bkopel, Obridg, Site198, 1.0
Olesic, Elappc, Site016, 1.0
Sal12, Oproxi, Site007, 1.0
Bdisco, Ovesic, Site002, 1.0
Hruber, Obridg, Site034, 1.0
Blivid, Ovimin, Site113, 1.0
Chalci, Ofoeti, Site193, 1.0
Sal18, Hleuco, Site362, 1.0
Svesic, Oadaph, Site109, 1.0
Chalci, Heryth, Site333, 1.0
Aminim, Opedun, Site041, 1.0
Etorym, Ogalla, Site148, 1.0
Chalci, Olappl, Site043, 1.0
Chalci, Ehasta, Site005, 1.0
Svesic, Ovimin, Site039, 1.0
Aacumi, Eelaea, Site021, 1.0
Etorym, Okriec, Site112, 1.0
Sal1, Okriec, Site023, 1.0
Svesic, Olappl, Site047, 1.0
Adelog, Hpolit, Site116, 1.0
Chalci, Ovaria, Site045, 1.0
Hruber, Oadaph, Site137, 1.0
Sal14, Hacuti, Site085, 1.0
Celong, Hleuca, Site247, 1.0
Sal10, Epurpu, Site111, 1.0
Chalci, Obridg, Site120, 1.0
Sal17, Onival, Site042, 1.0
Sal16, Hnudip, Site055, 1.0
Sal13, Ocolla, Site009, 1.0
Sal9, Opedun, Site060, 1.0
Spygid, Ovaria, Site192, 1.0
Chalci, Egemmh, Site005, 1.0
Coreop, Hplicg, Site218, 1.0
Ccruxx, Ovesic, Site060, 1.0
Pdolic, Osamol, Site155, 1.0
Sal19, Onigri, Site256, 1.0
Pdolic, Oproxi, Site333, 1.0
Svesic, Opustu, Site349, 1.0
Adelog, Hpolit, Site129, 1.0
Pdolic, Ofoeti, Site027, 1.0
Sal14, Elappo, Site046, 1.0
Chalci, Opprox, Site294, 1.0
Hruber, Odolic, Site072, 1.0
Sal2, Hspira, Site100, 1.0
Sal10, Hpolit, Site189, 1.0
Ibrevi, Ovimin, Site188, 1.0
Sal16, Hnudip, Site354, 1.0
Dstram, Oproxi, Site061, 1.0
Svesic, Ofoeti, Site035, 1.0
Sal10, Epurpu, Site108, 1.0
Aalvea, Ovaria, Site236, 1.0
Sal17, Hplicg, Site218, 1.0
Chalci, Eelaea, Site111, 1.0
Pdolic, Ovaria, Site088, 1.0
Sal4, Oobscu, Site194, 1.0
Sgranu, Oglabr, Site078, 1.0
Pdolic, Ovimin, Site157, 1.0
Enobbe, Elappo, Site144, 1.0
Chalci, Egemmf, Site193, 1.0
Aalvea, Ovesic, Site060, 1.0
Sal16, Oarcti, Site074, 1.0
Chalci, Omyrsi, Site016, 1.0
Ccruxx, Oelaea, Site001, 1.0
Sal9, Hpruss, Site308, 1.0
Enobbe, Eelaea, Site022, 1.0
Hruber, Oobscu, Site192, 1.0
Sal18, Hanoma, Site337, 1.0
Ilappo, Ovaria, Site077, 1.0
Svesic, Ospset, Site202, 1.0
Etorym, Oarcti, Site015, 1.0
Chalci, Ogalla, Site144, 1.0
Ichnin, Ehasta, Site213, 1.0
Sal16, Odolic, Site086, 1.0
Sal10, Oviril, Site291, 1.0
Pdolic, Osamol, Site071, 1.0
Eacicu, Okriec, Site001, 1.0
Sal10, Hpurpu, Site321, 1.0
Anigro, Ohasta, Site046, 1.0
Etorym, Ovimin, Site188, 1.0
Broman, Omyrsi, Site016, 1.0
Sal6, Hplicd, Site020, 1.0
Etorym, Onorve, Site050, 1.0
Svesic, Obridg, Site098, 1.0
Adelog, Hspira, Site220, 1.0
Chalci, Onorve, Site143, 1.0
Sal14, Osamol, Site090, 1.0
Chalci, Oviril, Site034, 1.0
Bepitr, Ovimin, Site021, 1.0
Eacicu, Omyrsi, Site046, 1.0
Sal3, Hischn, Site283, 1.0
Ilappo, Olappo, Site044, 1.0
Sal6, Oadaph, Site094, 1.0
Sal16, Hnudip, Site208, 1.0
Svesic, Eweiff, Site131, 1.0
Sal3, Hischn, Site005, 1.0
Sal4, Oobscu, Site133, 1.0
Eacicu, Oarcti, Site015, 1.0
Bdisco, Ofoeti, Site002, 1.0
Eacicu, Opustu, Site045, 1.0
Sal11, Oproxi, Site007, 1.0
Ccruxx, Okriec, Site021, 1.0
Pponta, Oretus, Site227, 1.0
Cflavi, Oobscu, Site002, 1.0
Sal10, Ovesic, Site109, 1.0
Svesic, Hpolit, Site117, 1.0
Svesic, Omacul, Site026, 1.0
Hruber, Ovesic, Site188, 1.0
Chalci, Elappc, Site143, 1.0
Sal5, Ehasta, Site160, 1.0
Ichnin, Ovaria, Site192, 1.0
Chalci, Oproxi, Site010, 1.0
Pdolic, Ogalla, Site088, 1.0
Chalci, Ehasta, Site024, 1.0
Sal10, Hpolit, Site252, 1.0
Sal9, Hpruss, Site325, 1.0
Svesic, Oviril, Site027, 1.0
Ichnin, Evenus, Site048, 1.0
Sal1, Okriec, Site104, 1.0
Eacicu, Oadaph, Site021, 1.0
Sal14, Olappo, Site074, 1.0
Sal25, Halien, Site169, 1.0
Broman, Obrevi, Site194, 1.0
Sal23, Oretic, Site195, 1.0
Sal16, Hnudip, Site217, 1.0
Svesic, Ogalla, Site057, 1.0
Celong, Hnudip, Site354, 1.0
Salpin, Oobscu, Site002, 1.0
Ccruxx, Ovaria, Site153, 1.0
Sal3, Ovaria, Site231, 1.0
Saotis, Emucro, Site019, 1.0
Sal18, Evenus, Site151, 1.0
Pponta, Olappo, Site043, 1.0
Chalci, Oherba, Site047, 1.0
Broman, Olappo, Site053, 1.0
Sal6, Oadaph, Site021, 1.0
Chalci, Ocolla, Site009, 1.0
